region_id,region_name,parent_region_id,parent_region_name,depth,is_leaf,child_count,shortname,species,rgb
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MIDDLE_FRONTAL_GYRUS_INFERIOR_FRONTAL_SULCUS,"middle frontal gyrus, inferior frontal sulcus",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,"Area MFG5 (MFG, IFG)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MIDDLE_FRONTAL_GYRUS_INFERIOR_FRONTAL_SULCUS,"middle frontal gyrus, inferior frontal sulcus",5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG_RIGHT,"Area MFG5 (MFG, IFG) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,"Area MFG5 (MFG, IFG)",6,True,0,,Homo sapiens,"(0, 118, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG_LEFT,"Area MFG5 (MFG, IFG) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,"Area MFG5 (MFG, IFG)",6,True,0,,Homo sapiens,"(0, 118, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_FRONTAL_GYRUS,superior frontal gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,4,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_FRONTAL_GYRUS,superior frontal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG_RIGHT,Area SFG2 (SFG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG),6,True,0,,Homo sapiens,"(0, 0, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG_LEFT,Area SFG2 (SFG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG),6,True,0,,Homo sapiens,"(0, 0, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_FRONTAL_GYRUS,superior frontal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG_RIGHT,Area 8d2 (SFG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG),6,True,0,,Homo sapiens,"(235, 44, 197)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG_LEFT,Area 8d2 (SFG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG),6,True,0,,Homo sapiens,"(235, 44, 197)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_FRONTAL_GYRUS,superior frontal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG_RIGHT,Area 8d1 (SFG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG),6,True,0,,Homo sapiens,"(94, 138, 130)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG_LEFT,Area 8d1 (SFG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG),6,True,0,,Homo sapiens,"(94, 138, 130)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_FRONTAL_GYRUS,superior frontal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG_RIGHT,Area SFG4 (SFG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG),6,True,0,,Homo sapiens,"(128, 40, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG_LEFT,Area SFG4 (SFG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG),6,True,0,,Homo sapiens,"(128, 40, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_ORBITOFRONTAL_CORTEX,lateral orbitofrontal cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,4,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC,Area Fo6 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_ORBITOFRONTAL_CORTEX,lateral orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC_RIGHT,Area Fo6 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC,Area Fo6 (OFC),6,True,0,,Homo sapiens,"(198, 156, 186)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC_LEFT,Area Fo6 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC,Area Fo6 (OFC),6,True,0,,Homo sapiens,"(198, 156, 186)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC,Area Fo5 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_ORBITOFRONTAL_CORTEX,lateral orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC_RIGHT,Area Fo5 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC,Area Fo5 (OFC),6,True,0,,Homo sapiens,"(219, 10, 91)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC_LEFT,Area Fo5 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC,Area Fo5 (OFC),6,True,0,,Homo sapiens,"(219, 10, 91)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO7_OFC,Area Fo7 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_ORBITOFRONTAL_CORTEX,lateral orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO7_OFC_RIGHT,Area Fo7 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO7_OFC,Area Fo7 (OFC),6,True,0,,Homo sapiens,"(64, 210, 185)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO7_OFC_LEFT,Area Fo7 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO7_OFC,Area Fo7 (OFC),6,True,0,,Homo sapiens,"(64, 210, 185)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO4_OFC,Area Fo4 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_ORBITOFRONTAL_CORTEX,lateral orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO4_OFC_RIGHT,Area Fo4 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO4_OFC,Area Fo4 (OFC),6,True,0,,Homo sapiens,"(162, 204, 53)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO4_OFC_LEFT,Area Fo4 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO4_OFC,Area Fo4 (OFC),6,True,0,,Homo sapiens,"(162, 204, 53)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INSULA,insula,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_GRANULAR_INSULA,granular insula,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INSULA,insula,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA,Area Ig3 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_GRANULAR_INSULA,granular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA_RIGHT,Area Ig3 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA,Area Ig3 (Insula),6,True,0,,Homo sapiens,"(105, 252, 197)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA_LEFT,Area Ig3 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA,Area Ig3 (Insula),6,True,0,,Homo sapiens,"(105, 252, 197)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA,Area Ig1 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_GRANULAR_INSULA,granular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA_RIGHT,Area Ig1 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA,Area Ig1 (Insula),6,True,0,,Homo sapiens,"(18, 110, 40)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA_LEFT,Area Ig1 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA,Area Ig1 (Insula),6,True,0,,Homo sapiens,"(18, 110, 40)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA,Area Ig2 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_GRANULAR_INSULA,granular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA_RIGHT,Area Ig2 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA,Area Ig2 (Insula),6,True,0,,Homo sapiens,"(105, 60, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA_LEFT,Area Ig2 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA,Area Ig2 (Insula),6,True,0,,Homo sapiens,"(105, 60, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AGRANULAR_INSULA,agranular insula,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INSULA,insula,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,Area Ia2 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AGRANULAR_INSULA,agranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA_RIGHT,Area Ia2 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,Area Ia2 (Insula),6,True,0,,Homo sapiens,"(116, 23, 2)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA_LEFT,Area Ia2 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,Area Ia2 (Insula),6,True,0,,Homo sapiens,"(116, 23, 2)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,Area Ia1 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AGRANULAR_INSULA,agranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA_RIGHT,Area Ia1 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,Area Ia1 (Insula),6,True,0,,Homo sapiens,"(70, 217, 61)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA_LEFT,Area Ia1 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,Area Ia1 (Insula),6,True,0,,Homo sapiens,"(70, 217, 61)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,Area Ia3 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AGRANULAR_INSULA,agranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA_RIGHT,Area Ia3 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,Area Ia3 (Insula),6,True,0,,Homo sapiens,"(48, 247, 90)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA_LEFT,Area Ia3 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,Area Ia3 (Insula),6,True,0,,Homo sapiens,"(48, 247, 90)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INSULA,insula,4,False,10,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,Area Id2 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA_RIGHT,Area Id2 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,Area Id2 (Insula),6,True,0,,Homo sapiens,"(224, 125, 72)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA_LEFT,Area Id2 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,Area Id2 (Insula),6,True,0,,Homo sapiens,"(224, 125, 72)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,Area Id8 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA_RIGHT,Area Id8 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,Area Id8 (Insula),6,True,0,,Homo sapiens,"(79, 186, 42)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA_LEFT,Area Id8 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,Area Id8 (Insula),6,True,0,,Homo sapiens,"(79, 186, 42)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,Area Id1 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA_RIGHT,Area Id1 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,Area Id1 (Insula),6,True,0,,Homo sapiens,"(141, 111, 215)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA_LEFT,Area Id1 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,Area Id1 (Insula),6,True,0,,Homo sapiens,"(141, 111, 215)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA,Area Id9 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA_RIGHT,Area Id9 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA,Area Id9 (Insula),6,True,0,,Homo sapiens,"(22, 54, 170)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA_LEFT,Area Id9 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA,Area Id9 (Insula),6,True,0,,Homo sapiens,"(22, 54, 170)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,Area Id7 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA_RIGHT,Area Id7 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,Area Id7 (Insula),6,True,0,,Homo sapiens,"(187, 249, 215)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA_LEFT,Area Id7 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,Area Id7 (Insula),6,True,0,,Homo sapiens,"(187, 249, 215)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,Area Id5 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA_RIGHT,Area Id5 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,Area Id5 (Insula),6,True,0,,Homo sapiens,"(111, 6, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA_LEFT,Area Id5 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,Area Id5 (Insula),6,True,0,,Homo sapiens,"(111, 6, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,Area Id6 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA_RIGHT,Area Id6 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,Area Id6 (Insula),6,True,0,,Homo sapiens,"(137, 126, 119)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA_LEFT,Area Id6 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,Area Id6 (Insula),6,True,0,,Homo sapiens,"(137, 126, 119)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,Area Id10 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA_RIGHT,Area Id10 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,Area Id10 (Insula),6,True,0,,Homo sapiens,"(179, 100, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA_LEFT,Area Id10 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,Area Id10 (Insula),6,True,0,,Homo sapiens,"(179, 100, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,Area Id4 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA_RIGHT,Area Id4 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,Area Id4 (Insula),6,True,0,,Homo sapiens,"(37, 173, 112)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA_LEFT,Area Id4 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,Area Id4 (Insula),6,True,0,,Homo sapiens,"(37, 173, 112)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,Area Id3 (Insula),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DYSGRANULAR_INSULA,dysgranular insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA_RIGHT,Area Id3 (Insula) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,Area Id3 (Insula),6,True,0,,Homo sapiens,"(31, 31, 57)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA_LEFT,Area Id3 (Insula) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,Area Id3 (Insula),6,True,0,,Homo sapiens,"(31, 31, 57)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,9,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_SULCUS,superior temporal sulcus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,Area STS2 (STS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_SULCUS,superior temporal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS_RIGHT,Area STS2 (STS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,Area STS2 (STS),6,True,0,,Homo sapiens,"(18, 174, 189)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS_LEFT,Area STS2 (STS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,Area STS2 (STS),6,True,0,,Homo sapiens,"(18, 174, 189)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,Area STS1 (STS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_SULCUS,superior temporal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS_RIGHT,Area STS1 (STS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,Area STS1 (STS),6,True,0,,Homo sapiens,"(205, 227, 4)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS_LEFT,Area STS1 (STS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,Area STS1 (STS),6,True,0,,Homo sapiens,"(205, 227, 4)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITO_TEMPORAL_SULCUS,occipito-temporal sulcus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS,Area OTS1 (OTS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITO_TEMPORAL_SULCUS,occipito-temporal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS_RIGHT,Area OTS1 (OTS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS,Area OTS1 (OTS),6,True,0,,Homo sapiens,"(102, 0, 52)"
