row_index,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,spatial_identity_status,canonical_g4_descendant_count,canonical_g4_ids,pp_top1_g3_id,pp_top1_name,pp_top1_joint_mass,pp_top1_g4_weighted,pp_top1_g3_weighted,pp_top1_cosine,pp_top1_soft_dice,pp_top2_g3_id,pp_top2_g4_weighted,pp_top3_g3_id,pp_top1_top2_margin,pp_top1_top2_ratio,pp_association_effective_targets,hard_top1_g3_id,hard_top1_name,hard_top1_coverage,hard_top2_g3_id,hard_top2_coverage,hard_top3_g3_id,hard_top3_coverage,hard_top1_top2_margin,hard_top1_top2_ratio,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,evidence_pattern,qa_flags,metric_version,scientific_decision,decision_reason
345,NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,"Ninterp (Cerebellum, Interposed Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_LEFT,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,NA,ZERO_BNA_ASSOCIATION,NO_SPATIAL_ASSOCIATION|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
346,NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,"Ninterp (Cerebellum, Interposed Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_RIGHT,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,NA,ZERO_BNA_ASSOCIATION,NO_SPATIAL_ASSOCIATION|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
347,NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_LEFT,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,NA,ZERO_BNA_ASSOCIATION,NO_SPATIAL_ASSOCIATION|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
348,NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_RIGHT,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,NA,ZERO_BNA_ASSOCIATION,NO_SPATIAL_ASSOCIATION|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
349,NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_LEFT,NGIQ-BR-00000245,Tha_L_8_8,3.4418545,0.00834958,0.00162892,0.00838601,0.00594381,NGIQ-BR-00000233,0.00089643,NGIQ-BR-00000235,0.00745315,9.3143,2.2767,NGIQ-BR-00000245,Tha_L_8_8,0.011859,,,,,,,0.011859,0.988141,1.0,TRUE,LOW_BNA_COVERAGE,BNA_COVERAGE_GAP_CANDIDATE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
350,NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_RIGHT,NGIQ-BR-00000234,Tha_R_8_2,0.74200508,0.00257297,0.00041104,0.00249277,0.00146839,NGIQ-BR-00000246,0.0004976,NGIQ-BR-00000236,0.00207537,5.1708,2.4987,NGIQ-BR-00000234,Tha_R_8_2,0.00261611,,,,,,,0.00261611,0.99738389,1.0,TRUE,LOW_BNA_COVERAGE,BNA_COVERAGE_GAP_CANDIDATE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
351,PF_THALAMUS_PARAFASCICULAR_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PF_THALAMUS_PARAFASCICULAR_NUCLEUS,"Pf (Thalamus, parafascicular Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PF_THALAMUS_PARAFASCICULAR_NUCLEUS_LEFT,NGIQ-BR-00000245,Tha_L_8_8,92.32545177,0.35931401,0.04369477,0.36183007,0.17527609,NGIQ-BR-00000235,0.08469896,NGIQ-BR-00000020,0.27461505,4.2422,4.9205,NGIQ-BR-00000245,Tha_L_8_8,0.56338385,NGIQ-BR-00000020,0.09981407,NGIQ-BR-00000235,0.01904373,0.46356978,5.6443,0.71448991,0.28551009,2.1005,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
352,PF_THALAMUS_PARAFASCICULAR_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PF_THALAMUS_PARAFASCICULAR_NUCLEUS,"Pf (Thalamus, parafascicular Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PF_THALAMUS_PARAFASCICULAR_NUCLEUS_RIGHT,NGIQ-BR-00000234,Tha_R_8_2,74.45892725,0.29368774,0.04124689,0.30702507,0.1522624,NGIQ-BR-00000246,0.16815391,NGIQ-BR-00000236,0.12553383,1.7465,5.2389,NGIQ-BR-00000234,Tha_R_8_2,0.37818463,NGIQ-BR-00000246,0.22085057,NGIQ-BR-00000238,0.06352395,0.15733406,1.7124,0.73873704,0.26126296,3.5063,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
353,PO_THALAMUS_POSTERIOR_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS,"Po (Thalamus, posterior Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS_LEFT,NGIQ-BR-00000239,Tha_L_8_5,45.32875655,0.27552232,0.02187279,0.30840732,0.11219421,NGIQ-BR-00000241,0.17925121,NGIQ-BR-00000235,0.09627111,1.5371,5.5777,NGIQ-BR-00000239,Tha_L_8_5,0.3726626,NGIQ-BR-00000241,0.19840956,NGIQ-BR-00000235,0.15034991,0.17425304,1.8782,0.76136079,0.23863921,3.3977,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
354,PO_THALAMUS_POSTERIOR_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS,"Po (Thalamus, posterior Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS_RIGHT,NGIQ-BR-00000240,Tha_R_8_5,53.32375732,0.24937774,0.02662618,0.2942861,0.13163412,NGIQ-BR-00000246,0.12799686,NGIQ-BR-00000236,0.12138088,1.9483,7.6785,NGIQ-BR-00000240,Tha_R_8_5,0.38129682,NGIQ-BR-00000236,0.12983386,NGIQ-BR-00000246,0.05032892,0.25146297,2.9368,0.68218531,0.31781469,4.0951,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
355,PUA_THALAMUS_ANTERIOR_PULVINAR_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,"PUa (Thalamus, anterior pulvinar) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR_LEFT,NGIQ-BR-00000239,Tha_L_8_5,126.45923797,0.3636192,0.06102123,0.46606074,0.28914744,NGIQ-BR-00000235,0.2655313,NGIQ-BR-00000241,0.0980879,1.3694,5.0854,NGIQ-BR-00000239,Tha_L_8_5,0.46063985,NGIQ-BR-00000235,0.26745407,NGIQ-BR-00000241,0.17897249,0.19318577,1.7223,0.9938211,0.0061789,3.6805,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
356,PUA_THALAMUS_ANTERIOR_PULVINAR_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,"PUa (Thalamus, anterior pulvinar) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR_RIGHT,NGIQ-BR-00000240,Tha_R_8_5,109.55927852,0.30171447,0.0547063,0.40122727,0.25344532,NGIQ-BR-00000236,0.24946114,NGIQ-BR-00000246,0.05225333,1.2095,5.2784,NGIQ-BR-00000240,Tha_R_8_5,0.32791386,NGIQ-BR-00000236,0.30459308,NGIQ-BR-00000246,0.23709817,0.02332078,1.0766,0.99049455,0.00950545,4.1654,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
357,PUI_THALAMUS_INFERIOR_PULVINAR_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR,"PUi (Thalamus, inferior pulvinar) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR_LEFT,NGIQ-BR-00000219,Hipp_L_2_2,64.8919598,0.23120269,0.01486965,0.13700609,0.04427955,NGIQ-BR-00000017,0.186675,NGIQ-BR-00000241,0.04452768,1.2385,7.0099,NGIQ-BR-00000219,Hipp_L_2_2,0.27340882,NGIQ-BR-00000241,0.2377954,NGIQ-BR-00000017,0.14934963,0.03561342,1.1498,0.75000946,0.24999054,4.207,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
358,PUI_THALAMUS_INFERIOR_PULVINAR_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR,"PUi (Thalamus, inferior pulvinar) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR_RIGHT,NGIQ-BR-00000018,Hipp_R_2_1,47.03296875,0.20253749,0.00888689,0.10346496,0.02564906,NGIQ-BR-00000220,0.20190183,NGIQ-BR-00000240,0.00063566,1.0031,6.6354,NGIQ-BR-00000220,Hipp_R_2_2,0.28554085,NGIQ-BR-00000240,0.24249068,NGIQ-BR-00000018,0.10402888,0.04305017,1.1775,0.69158962,0.30841038,3.7603,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
359,PUL_THALAMUS_LATERAL_PULVINAR_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,"PUl (Thalamus, lateral pulvinar) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR_LEFT,NGIQ-BR-00000241,Tha_L_8_6,178.07659546,0.40293805,0.08191942,0.46210814,0.37948943,NGIQ-BR-00000243,0.17803696,NGIQ-BR-00000239,0.22490109,2.2632,5.3285,NGIQ-BR-00000241,Tha_L_8_6,0.61299903,NGIQ-BR-00000243,0.11323035,NGIQ-BR-00000237,0.10790268,0.49976868,5.4137,0.97917394,0.02082606,3.2886,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
360,PUL_THALAMUS_LATERAL_PULVINAR_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,"PUl (Thalamus, lateral pulvinar) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR_RIGHT,NGIQ-BR-00000240,Tha_R_8_5,123.350654,0.33588415,0.06159276,0.36133897,0.26837129,NGIQ-BR-00000242,0.27548169,NGIQ-BR-00000244,0.06040246,1.2193,6.182,NGIQ-BR-00000240,Tha_R_8_5,0.45430059,NGIQ-BR-00000242,0.36085816,NGIQ-BR-00000220,0.11055834,0.09344242,1.2589,0.9366879,0.0633121,2.8195,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
361,PUM_THALAMUS_MEDIAL_PULVINAR_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,"PUm (Thalamus, medial pulvinar) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR_LEFT,NGIQ-BR-00000241,Tha_L_8_6,278.33593981,0.33154629,0.12804108,0.57177135,0.52588441,NGIQ-BR-00000243,0.15055354,NGIQ-BR-00000239,0.18099276,2.2022,6.6595,NGIQ-BR-00000241,Tha_L_8_6,0.42423767,NGIQ-BR-00000243,0.18274452,NGIQ-BR-00000239,0.12942811,0.24149316,2.3215,0.89577266,0.10422734,4.5993,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
362,PUM_THALAMUS_MEDIAL_PULVINAR_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,"PUm (Thalamus, medial pulvinar) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR_RIGHT,NGIQ-BR-00000240,Tha_R_8_5,139.70366446,0.36437663,0.06975832,0.38247326,0.29684561,NGIQ-BR-00000242,0.29902494,NGIQ-BR-00000238,0.06535168,1.2185,5.7355,NGIQ-BR-00000242,Tha_R_8_6,0.47453215,NGIQ-BR-00000240,0.41290033,NGIQ-BR-00000220,0.05284966,0.06163181,1.1493,0.96875411,0.03124589,2.7194,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
363,PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,"Pv (Thalamus, paraventricular Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_LEFT,NGIQ-BR-00000237,Tha_L_8_4,93.14249626,0.45957168,0.04508585,0.44988452,0.18403589,NGIQ-BR-00000238,0.23974801,NGIQ-BR-00000020,0.21982367,1.9169,4.4772,NGIQ-BR-00000237,Tha_L_8_4,0.47122495,NGIQ-BR-00000238,0.29607527,NGIQ-BR-00000020,0.17466218,0.17514968,1.5916,0.94786442,0.05213558,2.8716,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
364,PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,"Pv (Thalamus, paraventricular Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_RIGHT,NGIQ-BR-00000238,Tha_R_8_4,86.31465273,0.42436007,0.05182372,0.4922303,0.21396314,NGIQ-BR-00000232,0.17636519,NGIQ-BR-00000244,0.24799488,2.4061,4.2663,NGIQ-BR-00000238,Tha_R_8_4,0.66009648,NGIQ-BR-00000232,0.2054131,NGIQ-BR-00000244,0.04089921,0.45468338,3.2135,0.93006857,0.06993143,2.2831,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
365,RT_THALAMUS_RETICULAR_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,"Rt (Thalamus, reticular Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS_LEFT,NGIQ-BR-00000233,Tha_L_8_2,187.09609609,0.14043559,0.13256264,0.34541119,0.34326029,NGIQ-BR-00000239,0.13442437,NGIQ-BR-00000235,0.00601122,1.0447,7.555,NGIQ-BR-00000239,Tha_L_8_5,0.17430044,NGIQ-BR-00000233,0.11531431,NGIQ-BR-00000245,0.11292547,0.05898613,1.5115,0.64662501,0.35337499,6.7384,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
366,RT_THALAMUS_RETICULAR_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,"Rt (Thalamus, reticular Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS_RIGHT,NGIQ-BR-00000236,Tha_R_8_3,161.44395006,0.10791952,0.12285777,0.28821507,0.2880011,NGIQ-BR-00000234,0.09137706,NGIQ-BR-00000246,0.01654246,1.181,7.2596,NGIQ-BR-00000236,Tha_R_8_3,0.1243819,NGIQ-BR-00000240,0.08769933,NGIQ-BR-00000234,0.08341455,0.03668257,1.4183,0.45056332,0.54943668,6.1868,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
369,SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS,"Sg (Thalamus, suprageniculate Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_LEFT,NGIQ-BR-00000239,Tha_L_8_5,17.90380623,0.11961399,0.00863924,0.11689357,0.044184,NGIQ-BR-00000235,0.08948353,NGIQ-BR-00000241,0.03013046,1.3367,5.4275,NGIQ-BR-00000239,Tha_L_8_5,0.16528029,NGIQ-BR-00000235,0.09246524,NGIQ-BR-00000241,0.03284304,0.07281505,1.7875,0.32563486,0.67436514,3.4157,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
370,SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS,"Sg (Thalamus, suprageniculate Nucleus) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_RIGHT,NGIQ-BR-00000240,Tha_R_8_5,17.77679783,0.06670498,0.0088765,0.07394736,0.04218983,NGIQ-BR-00000236,0.05932752,NGIQ-BR-00000246,0.00737746,1.1244,9.8518,NGIQ-BR-00000240,Tha_R_8_5,0.10574786,NGIQ-BR-00000236,0.07376951,NGIQ-BR-00000132,0.0518863,0.03197835,1.4335,0.29184143,0.70815857,5.0975,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
371,SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,"SNC (Midbrain, Substantia Nigra pars compacta) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_LEFT,NGIQ-BR-00000235,Tha_L_8_3,0.0267518,5.077e-05,1.781e-05,7.976e-05,7.125e-05,NGIQ-BR-00000245,5.076e-05,NGIQ-BR-00000233,1e-08,1.0001,3.3125,NGIQ-BR-00000235,Tha_L_8_3,2.261e-05,NGIQ-BR-00000245,2.238e-05,,,2.3e-07,1.0104,4.499e-05,0.99995501,2.0,TRUE,LOW_BNA_COVERAGE,BNA_COVERAGE_GAP_CANDIDATE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
372,SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,"SNC (Midbrain, Substantia Nigra pars compacta) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_RIGHT,NGIQ-BR-00000132,PhG_R_6_6,0.0002641,4.4e-07,1.8e-07,7.2e-07,6.7e-07,NGIQ-BR-00000234,1.7e-07,NGIQ-BR-00000236,2.7e-07,2.6568,4.5007,,,,,,,,,,0.0,1.0,,NA,LOW_BNA_COVERAGE,BNA_COVERAGE_GAP_CANDIDATE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
373,SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,"SNR (Midbrain, Substantia Nigra pars reticulata) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_LEFT,NGIQ-BR-00000235,Tha_L_8_3,1.24972351,0.00147463,0.0008321,0.00270078,0.00266555,NGIQ-BR-00000017,0.00116593,NGIQ-BR-00000233,0.0003087,1.2648,4.537,NGIQ-BR-00000245,Tha_L_8_8,0.00206202,NGIQ-BR-00000235,0.00116705,NGIQ-BR-00000017,0.00018659,0.00089498,1.7669,0.00341583,0.99658417,2.2954,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,BNA_COVERAGE_GAP_CANDIDATE|PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
374,SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,"SNR (Midbrain, Substantia Nigra pars reticulata) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_RIGHT,NGIQ-BR-00000018,Hipp_R_2_1,2.89393614,0.0032888,0.00054681,0.00242288,0.00144503,NGIQ-BR-00000132,7.325e-05,NGIQ-BR-00000220,0.00321555,44.896,1.3735,NGIQ-BR-00000018,Hipp_R_2_1,0.00416891,NGIQ-BR-00000132,3.051e-05,NGIQ-BR-00000236,7.2e-07,0.00413841,136.6547,0.00420014,0.99579986,1.0457,TRUE,LOW_BNA_COVERAGE,BNA_COVERAGE_GAP_CANDIDATE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
375,SPF_THALAMUS_SUBPARAFASCICULAR_NUCLEUS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SPF_THALAMUS_SUBPARAFASCICULAR_NUCLEUS,"sPf (Thalamus, subparafascicular Nucleus) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SPF_THALAMUS_SUBPARAFASCICULAR_NUCLEUS_LEFT,NGIQ-BR-00000245,Tha_L_8_8,63.8329245,0.31516918,0.03021014,0.2895347,0.12313735,NGIQ-BR-00000235,0.03958021,NGIQ-BR-00000233,0.27558896,7.9628,3.5398,NGIQ-BR-00000245,Tha_L_8_8,0.47688439,NGIQ-BR-00000020,0.01456358,NGIQ-BR-00000237,0.00452372,0.46232081,32.745,0.5004402,0.4995598,1.268,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
