canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,spatial_asset_file,spatial_evidence_status,pp_top1_g3,pp_top1_name,pp_top1_g4_weighted,pp_top1_joint_mass,hard_top1_g3,hard_top1_coverage,hard_top2_coverage,hard_top1_top2_margin,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,scientific_decision,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,review_status
NGIQ-BR-00000603,Area FG3 (FusG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG,AREA_FG3_FUSG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000118,FuG_R_3_2,0.36708928,701.41966494,NGIQ-BR-00000118,0.4398395,0.1631507,0.2766888,0.81910616,0.18089384,3.5894,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000604,Area FG3 (FusG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG,AREA_FG3_FUSG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000117,FuG_L_3_2,0.32762119,911.90541653,NGIQ-BR-00000117,0.38218748,0.19183543,0.19035205,0.88503183,0.11496817,4.05,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000605,Area FG1 (FusG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG,AREA_FG1_FUSG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000118,FuG_R_3_2,0.53112525,835.95376017,NGIQ-BR-00000118,0.60380395,0.15378809,0.45001585,0.91425456,0.08574544,2.8271,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000606,Area FG1 (FusG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG,AREA_FG1_FUSG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000117,FuG_L_3_2,0.63307075,856.3984657,NGIQ-BR-00000117,0.78405059,0.09559461,0.68845598,0.93097007,0.06902993,1.7992,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000607,Area FG4 (FusG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG,AREA_FG4_FUSG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000120,FuG_R_3_3,0.45706085,1177.8476102,NGIQ-BR-00000120,0.66272205,0.1179975,0.54472454,0.98066376,0.01933624,3.0971,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000608,Area FG4 (FusG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG,AREA_FG4_FUSG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000119,FuG_L_3_3,0.39305414,1570.65236437,NGIQ-BR-00000119,0.65590585,0.07987435,0.57603149,0.95258752,0.04741248,3.0587,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000609,"Area TPJ (STG, SMG) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,AREA_TPJ_STG_SMG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000086,STG_R_6_2,0.32123547,560.3445733,NGIQ-BR-00000154,0.39794889,0.27920349,0.1187454,0.97101676,0.02898324,3.7346,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000610,"Area TPJ (STG, SMG) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,AREA_TPJ_STG_SMG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000085,STG_L_6_2,0.26443056,589.82707873,NGIQ-BR-00000085,0.25598701,0.25344206,0.00254495,0.91654299,0.08345701,4.7641,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000611,"Area hOc2 (V2, 18) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18,AREA_HOC2_V2_18_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000196,MVOcC_R_5_2,0.16568421,1383.34986406,NGIQ-BR-00000208,0.16253974,0.15674782,0.00579192,0.9574574,0.0425426,8.1174,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000612,"Area hOc2 (V2, 18) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18,AREA_HOC2_V2_18_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000197,MVOcC_L_5_3,0.16577743,1177.88651316,NGIQ-BR-00000207,0.1956661,0.1575317,0.03813441,0.97009354,0.02990646,8.2233,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000613,"Area hOc1 (V1, 17, CalcS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS,AREA_HOC1_V1_17_CALCS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000196,MVOcC_R_5_2,0.17992833,1970.95270712,NGIQ-BR-00000196,0.21428879,0.18655241,0.02773639,0.87884022,0.12115978,6.154,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000614,"Area hOc1 (V1, 17, CalcS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS,AREA_HOC1_V1_17_CALCS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000197,MVOcC_L_5_3,0.21436607,1877.14769001,NGIQ-BR-00000197,0.23309793,0.22954997,0.00354796,0.91380008,0.08619992,5.6706,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000615,Area hOc6 (POS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS,AREA_HOC6_POS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000202,MVOcC_R_5_5,0.57919333,368.39322967,NGIQ-BR-00000202,0.51297163,0.28950795,0.22346368,0.81111846,0.18888154,2.0257,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000616,Area hOc6 (POS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS,AREA_HOC6_POS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000201,MVOcC_L_5_5,0.51623507,431.14306348,NGIQ-BR-00000201,0.60821608,0.12465042,0.48356566,0.7478027,0.2521973,1.7245,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000617,Area hOc4d (Cuneus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS,AREA_HOC4D_CUNEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000212,LOcC_R_2_1,0.39626562,839.84121631,NGIQ-BR-00000212,0.48278785,0.2194251,0.26336276,0.89843604,0.10156396,3.9412,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000618,Area hOc4d (Cuneus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS,AREA_HOC4D_CUNEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000211,LOcC_L_2_1,0.33522659,766.06468481,NGIQ-BR-00000211,0.37675595,0.25297267,0.12378328,0.87801432,0.12198568,4.4454,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000619,Area hOc3d (Cuneus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS,AREA_HOC3D_CUNEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000212,LOcC_R_2_1,0.23540082,738.84571903,NGIQ-BR-00000212,0.27313079,0.18890558,0.08422522,0.92853797,0.07146203,5.8177,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000620,Area hOc3d (Cuneus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS,AREA_HOC3D_CUNEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000211,LOcC_L_2_1,0.32887095,1254.18282631,NGIQ-BR-00000211,0.37045816,0.24913351,0.12132465,0.947552,0.052448,5.0672,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000621,Area hOc3v (LingG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG,AREA_HOC3V_LINGG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000210,LOcC_R_4_4,0.35442752,1152.90868694,NGIQ-BR-00000210,0.45467808,0.22273117,0.23194691,0.96784359,0.03215641,4.2332,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000622,Area hOc3v (LingG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG,AREA_HOC3V_LINGG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000209,LOcC_L_4_4,0.23878104,985.16609713,NGIQ-BR-00000209,0.34341011,0.26699893,0.07641119,0.94067842,0.05932158,4.8233,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000623,Area hOc4v (LingG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG,AREA_HOC4V_LINGG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000210,LOcC_R_4_4,0.32032217,1038.47221411,NGIQ-BR-00000210,0.43524849,0.34435182,0.09089668,0.95089099,0.04910901,3.2871,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000624,Area hOc4v (LingG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG,AREA_HOC4V_LINGG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000209,LOcC_L_4_4,0.26172328,879.06779667,NGIQ-BR-00000209,0.38170513,0.21673341,0.16497172,0.94835659,0.05164341,3.8846,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000625,Area hOc4lp (LOC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,AREA_HOC4LP_LOC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000204,LOcC_R_4_1,0.47645881,1215.83993609,NGIQ-BR-00000204,0.65116093,0.14639594,0.50476499,0.97225885,0.02774115,2.8818,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000626,Area hOc4lp (LOC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,AREA_HOC4LP_LOC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000203,LOcC_L_4_1,0.43664243,1557.91175732,NGIQ-BR-00000203,0.54798947,0.1758794,0.37211006,0.97149615,0.02850385,3.3997,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000627,Area hOc5 (LOC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC5_LOC,AREA_HOC5_LOC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000206,LOcC_R_4_2,0.61074464,524.81723787,NGIQ-BR-00000206,0.7032117,0.17108775,0.53212395,0.99956951,0.00043049,2.4036,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000628,Area hOc5 (LOC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC5_LOC,AREA_HOC5_LOC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000205,LOcC_L_4_2,0.76791711,739.37670179,NGIQ-BR-00000205,0.87319857,0.04028397,0.83291459,0.94938803,0.05061197,1.4663,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000629,Area hOc4la (LOC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LA_LOC,AREA_HOC4LA_LOC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000206,LOcC_R_4_2,0.50452365,1745.83709971,NGIQ-BR-00000206,0.61303109,0.13579138,0.4772397,0.97975149,0.02024851,3.3479,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000630,Area hOc4la (LOC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LA_LOC,AREA_HOC4LA_LOC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000205,LOcC_L_4_2,0.43363757,1399.44377114,NGIQ-BR-00000205,0.4955266,0.24601511,0.24951149,0.97613928,0.02386072,3.9507,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000631,Area p24c.pd24cd (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000032,SFG_R_7_7,0.30823077,509.88819043,NGIQ-BR-00000194,0.33898049,0.30637543,0.03260505,0.959134,0.040866,4.133,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000632,Area p24c.pd24cv (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000032,SFG_R_7_7,0.30823077,509.88819043,NGIQ-BR-00000194,0.33898049,0.30637543,0.03260505,0.959134,0.040866,4.133,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000633,Area p24c.pv24c (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000032,SFG_R_7_7,0.30823077,509.88819043,NGIQ-BR-00000194,0.33898049,0.30637543,0.03260505,0.959134,0.040866,4.133,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000634,Area p24c.pd24cd (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000193,CG_L_7_7,0.32204003,417.4004616,NGIQ-BR-00000185,0.43082422,0.38455378,0.04627044,0.96455395,0.03544605,2.919,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000635,Area p24c.pd24cv (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000193,CG_L_7_7,0.32204003,417.4004616,NGIQ-BR-00000185,0.43082422,0.38455378,0.04627044,0.96455395,0.03544605,2.919,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000636,Area p24c.pv24c (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24C_PACC,AREA_P24C_PACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000193,CG_L_7_7,0.32204003,417.4004616,NGIQ-BR-00000185,0.43082422,0.38455378,0.04627044,0.96455395,0.03544605,2.919,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000637,Area 25.25a (sACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_25_SACC,AREA_25_SACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000066,OrG_R_6_5,0.4148283,138.27659278,NGIQ-BR-00000066,0.44490675,0.38640591,0.05850084,0.93526545,0.06473455,2.6244,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000638,Area 25.25p (sACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_25_SACC,AREA_25_SACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000066,OrG_R_6_5,0.4148283,138.27659278,NGIQ-BR-00000066,0.44490675,0.38640591,0.05850084,0.93526545,0.06473455,2.6244,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000639,Area 25.25a (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_25_SACC,AREA_25_SACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000065,OrG_L_6_5,0.67576347,200.83920005,NGIQ-BR-00000065,0.7365528,0.13487667,0.60167613,0.92108755,0.07891245,1.9028,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000640,Area 25.25p (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_25_SACC,AREA_25_SACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000065,OrG_L_6_5,0.67576347,200.83920005,NGIQ-BR-00000065,0.7365528,0.13487667,0.60167613,0.92108755,0.07891245,1.9028,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000641,Area p24ab.p24a (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24AB_PACC,AREA_P24AB_PACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000194,CG_R_7_7,0.44262864,399.42159962,NGIQ-BR-00000194,0.57189325,0.16322673,0.40866653,0.93017204,0.06982796,3.3443,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000642,Area p24ab.p24b (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24AB_PACC,AREA_P24AB_PACC_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000194,CG_R_7_7,0.44262864,399.42159962,NGIQ-BR-00000194,0.57189325,0.16322673,0.40866653,0.93017204,0.06982796,3.3443,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000643,Area p24ab.p24a (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24AB_PACC,AREA_P24AB_PACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000193,CG_L_7_7,0.49586214,467.81688062,NGIQ-BR-00000193,0.65891131,0.22938902,0.42952229,0.95663341,0.04336659,2.3645,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000644,Area p24ab.p24b (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P24AB_PACC,AREA_P24AB_PACC_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000193,CG_L_7_7,0.49586214,467.81688062,NGIQ-BR-00000193,0.65891131,0.22938902,0.42952229,0.95663341,0.04336659,2.3645,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000645,Area s32 (sACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,AREA_S32_SACC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000058,OrG_R_6_1,0.58362909,441.70874545,NGIQ-BR-00000058,0.71323587,0.18738901,0.52584686,0.96517187,0.03482813,2.1544,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000646,Area s32 (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,AREA_S32_SACC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000065,OrG_L_6_5,0.32242273,319.43477586,NGIQ-BR-00000065,0.38474468,0.33281317,0.05193151,0.91223162,0.08776838,2.9303,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000647,Area 33 (ACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_33_ACC,AREA_33_ACC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000184,CG_R_7_2,0.19364426,251.89420895,NGIQ-BR-00000184,0.34547233,0.09425489,0.25121743,0.65519333,0.34480667,4.145,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
